trade_id,window_id,asset,side,group_config,group_assets,entry_time,entry_price,group_prices_entry,exit_time,exit_price,exit_reason,pnl_pct,pnl_usd,stake_size,outcome
23,20251127_0430,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T04:40:00,0.6172,"{'BTC': 0.1842, 'ETH': 0.1983, 'XRP': 0.0751}",2025-11-27T04:45:00,0.6164,WINDOW_EXPIRY,0.0008000000000000229,0.0008000000000000229,1.0,WIN
24,20251127_0445,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T04:55:00,0.6549,"{'BTC': 0.2036, 'ETH': 0.1456, 'XRP': 0.0144}",2025-11-27T05:00:00,0.6679,WINDOW_EXPIRY,-0.013000000000000012,-0.013000000000000012,1.0,LOSS
25,20251127_0530,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T05:40:00,0.1461,"{'BTC': 0.9625, 'ETH': 0.8991, 'SOL': 0.8898}",2025-11-27T05:45:00,0.1313,WINDOW_EXPIRY,-0.014800000000000008,-0.014800000000000008,1.0,LOSS
26,20251127_0545,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T05:55:00,0.1149,"{'BTC': 0.9482, 'ETH': 0.9578, 'SOL': 0.9772}",2025-11-27T06:00:00,0.2128,WINDOW_EXPIRY,0.09789999999999999,0.09789999999999999,1.0,WIN
27,20251127_1030,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T10:40:00,0.1789,"{'BTC': 0.8852, 'ETH': 0.8301, 'SOL': 0.8881}",2025-11-27T10:45:00,0.1756,WINDOW_EXPIRY,-0.0032999999999999974,-0.0032999999999999974,1.0,LOSS
28,20251127_1045,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T10:55:00,0.2728,"{'BTC': 0.9153, 'ETH': 0.8228, 'SOL': 0.8625}",2025-11-27T11:00:00,0.2294,WINDOW_EXPIRY,-0.043399999999999994,-0.043399999999999994,1.0,LOSS
29,20251127_1600,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T16:10:00,0.7336,"{'BTC': 0.1288, 'ETH': 0.0342, 'XRP': 0.2412}",2025-11-27T16:15:00,0.762,WINDOW_EXPIRY,-0.02839999999999998,-0.02839999999999998,1.0,LOSS
30,20251127_1615,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T16:25:00,0.7602,"{'BTC': 0.1998, 'ETH': 0.0583, 'XRP': 0.2374}",2025-11-27T16:30:00,0.7474,WINDOW_EXPIRY,0.012800000000000034,0.012800000000000034,1.0,WIN
31,20251127_1630,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T16:40:00,0.7687,"{'BTC': 0.1356, 'ETH': 0.0862, 'XRP': 0.2273}",2025-11-27T16:45:00,0.7465,WINDOW_EXPIRY,0.022199999999999998,0.022199999999999998,1.0,WIN
32,20251127_1645,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T16:55:00,0.7481,"{'BTC': 0.0629, 'ETH': 0.0419, 'XRP': 0.1581}",2025-11-27T17:00:00,0.7964,WINDOW_EXPIRY,-0.04830000000000001,-0.04830000000000001,1.0,LOSS
33,20251127_1700,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T17:10:00,0.8818,"{'BTC': 0.01, 'ETH': 0.1643, 'XRP': 0.2018}",2025-11-27T17:15:00,0.8471,WINDOW_EXPIRY,0.034700000000000064,0.034700000000000064,1.0,WIN
34,20251127_1715,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-27T17:25:00,0.8166,"{'BTC': 0.0165, 'ETH': 0.2238, 'XRP': 0.1667}",2025-11-27T17:30:00,0.8294,WINDOW_EXPIRY,-0.012800000000000034,-0.012800000000000034,1.0,LOSS
35,20251127_2145,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T21:58:00,0.1179,"{'BTC': 0.8063, 'ETH': 0.99, 'SOL': 0.7585}",2025-11-27T22:00:00,0.1562,WINDOW_EXPIRY,0.0383,0.0383,1.0,WIN
36,20251127_2230,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T22:40:00,0.2444,"{'BTC': 0.8645, 'ETH': 0.8873, 'SOL': 0.8769}",2025-11-27T22:45:00,0.2158,WINDOW_EXPIRY,-0.028600000000000014,-0.028600000000000014,1.0,LOSS
37,20251127_2245,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T22:55:00,0.2522,"{'BTC': 0.9262, 'ETH': 0.8589, 'SOL': 0.8919}",2025-11-27T23:00:00,0.2996,WINDOW_EXPIRY,0.0474,0.0474,1.0,WIN
38,20251127_2300,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T23:10:00,0.2693,"{'BTC': 0.9869, 'ETH': 0.9885, 'SOL': 0.9804}",2025-11-27T23:15:00,0.266,WINDOW_EXPIRY,-0.0032999999999999696,-0.0032999999999999696,1.0,LOSS
39,20251127_2315,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-27T23:25:00,0.229,"{'BTC': 0.9301, 'ETH': 0.9369, 'SOL': 0.99}",2025-11-27T23:30:00,0.1834,WINDOW_EXPIRY,-0.0456,-0.0456,1.0,LOSS
40,20251128_1000,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T10:10:00,0.8417,"{'BTC': 0.1861, 'ETH': 0.1669, 'XRP': 0.1233}",2025-11-28T10:15:00,0.8395,WINDOW_EXPIRY,0.0021999999999999797,0.0021999999999999797,1.0,WIN
41,20251128_1030,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T10:40:00,0.8981,"{'BTC': 0.2073, 'ETH': 0.1041, 'XRP': 0.0407}",2025-11-28T10:45:00,0.881,WINDOW_EXPIRY,0.017100000000000004,0.017100000000000004,1.0,WIN
42,20251128_1130,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T11:41:00,0.69,"{'BTC': 0.2459, 'ETH': 0.1401, 'XRP': 0.2048}",2025-11-28T11:45:00,0.7133,WINDOW_EXPIRY,-0.0233000000000001,-0.0233000000000001,1.0,LOSS
43,20251128_1145,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T11:55:00,0.6443,"{'BTC': 0.1947, 'ETH': 0.1557, 'XRP': 0.1061}",2025-11-28T12:00:00,0.6416,WINDOW_EXPIRY,0.0027000000000000357,0.0027000000000000357,1.0,WIN
44,20251128_1600,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T16:10:00,0.5465,"{'BTC': 0.2223, 'ETH': 0.2143, 'XRP': 0.1856}",2025-11-28T16:15:00,0.493,WINDOW_EXPIRY,0.05349999999999999,0.05349999999999999,1.0,WIN
45,20251128_1815,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T18:26:00,0.5241,"{'BTC': 0.2387, 'ETH': 0.0909, 'XRP': 0.2422}",2025-11-28T18:30:00,0.5675,WINDOW_EXPIRY,-0.043399999999999994,-0.043399999999999994,1.0,LOSS
46,20251128_2030,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T20:40:00,0.7474,"{'BTC': 0.1611, 'ETH': 0.2006, 'XRP': 0.0591}",2025-11-28T20:45:00,0.6984,WINDOW_EXPIRY,0.04899999999999993,0.04899999999999993,1.0,WIN
47,20251128_2045,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T20:55:00,0.7202,"{'BTC': 0.1408, 'ETH': 0.1901, 'XRP': 0.1072}",2025-11-28T21:00:00,0.9053,WINDOW_EXPIRY,-0.18510000000000004,-0.18510000000000004,1.0,LOSS
48,20251128_2100,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T21:10:00,0.8854,"{'BTC': 0.0965, 'ETH': 0.1297, 'XRP': 0.1274}",2025-11-28T21:15:00,0.8991,WINDOW_EXPIRY,-0.013700000000000045,-0.013700000000000045,1.0,LOSS
49,20251128_2115,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T21:25:00,0.9177,"{'BTC': 0.1027, 'ETH': 0.1282, 'XRP': 0.1457}",2025-11-28T21:30:00,0.8864,WINDOW_EXPIRY,0.031299999999999994,0.031299999999999994,1.0,WIN
50,20251128_2130,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-28T21:41:00,0.9339,"{'BTC': 0.1685, 'ETH': 0.1914, 'XRP': 0.2426}",2025-11-28T21:45:00,0.9047,WINDOW_EXPIRY,0.029200000000000004,0.029200000000000004,1.0,WIN
