trade_id,window_id,asset,side,group_config,group_assets,entry_time,entry_price,group_prices_entry,exit_time,exit_price,exit_reason,pnl_pct,pnl_usd,stake_size,outcome
51,20251104_2200,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T22:10:00,0.8732,"{'BTC': 0.0775, 'ETH': 0.0387, 'XRP': 0.1662}",2025-11-04T22:15:00,0.8189,WINDOW_EXPIRY,0.054300000000000015,0.054300000000000015,1.0,WIN
52,20251104_2215,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T22:25:00,0.7769,"{'BTC': 0.0573, 'ETH': 0.0506, 'XRP': 0.1893}",2025-11-04T22:30:00,0.8253,WINDOW_EXPIRY,-0.0484,-0.0484,1.0,LOSS
53,20251104_2230,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T22:41:00,0.8154,"{'BTC': 0.0336, 'ETH': 0.0209, 'XRP': 0.2374}",2025-11-04T22:45:00,0.8514,WINDOW_EXPIRY,-0.03600000000000003,-0.03600000000000003,1.0,LOSS
54,20251104_2245,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T22:55:00,0.8344,"{'BTC': 0.01, 'ETH': 0.0192, 'XRP': 0.2425}",2025-11-04T23:00:00,0.7761,WINDOW_EXPIRY,0.05830000000000002,0.05830000000000002,1.0,WIN
55,20251104_2300,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T23:10:00,0.7054,"{'BTC': 0.024, 'ETH': 0.097, 'XRP': 0.1679}",2025-11-04T23:15:00,0.7228,WINDOW_EXPIRY,-0.01739999999999997,-0.01739999999999997,1.0,LOSS
56,20251104_2315,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T23:25:00,0.744,"{'BTC': 0.01, 'ETH': 0.0101, 'XRP': 0.1542}",2025-11-04T23:30:00,0.7495,WINDOW_EXPIRY,-0.00550000000000006,-0.00550000000000006,1.0,LOSS
57,20251104_2330,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T23:40:00,0.7586,"{'BTC': 0.0263, 'ETH': 0.0337, 'XRP': 0.1597}",2025-11-04T23:45:00,0.7305,WINDOW_EXPIRY,0.028100000000000014,0.028100000000000014,1.0,WIN
58,20251104_2345,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-04T23:55:00,0.6719,"{'BTC': 0.0474, 'ETH': 0.01, 'XRP': 0.1128}",2025-11-05T00:00:00,0.6379,WINDOW_EXPIRY,0.03400000000000003,0.03400000000000003,1.0,WIN
59,20251105_0230,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T02:40:00,0.0986,"{'BTC': 0.8884, 'ETH': 0.9495, 'SOL': 0.7923}",2025-11-05T02:45:00,0.0928,WINDOW_EXPIRY,-0.0058,-0.0058,1.0,LOSS
60,20251105_0245,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T02:55:00,0.112,"{'BTC': 0.8896, 'ETH': 0.9311, 'SOL': 0.8531}",2025-11-05T03:00:00,0.0739,WINDOW_EXPIRY,-0.03810000000000001,-0.03810000000000001,1.0,LOSS
61,20251105_0400,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T04:10:00,0.8781,"{'BTC': 0.1211, 'ETH': 0.1644, 'XRP': 0.131}",2025-11-05T04:15:00,0.8262,WINDOW_EXPIRY,0.051899999999999946,0.051899999999999946,1.0,WIN
62,20251105_0415,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T04:25:00,0.8516,"{'BTC': 0.094, 'ETH': 0.1901, 'XRP': 0.1291}",2025-11-05T04:30:00,0.8278,WINDOW_EXPIRY,0.023800000000000043,0.023800000000000043,1.0,WIN
63,20251105_0500,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T05:10:00,0.2651,"{'BTC': 0.8571, 'ETH': 0.8773, 'SOL': 0.9087}",2025-11-05T05:15:00,0.2449,WINDOW_EXPIRY,-0.020199999999999996,-0.020199999999999996,1.0,LOSS
64,20251105_0515,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T05:26:00,0.2084,"{'BTC': 0.7501, 'ETH': 0.8358, 'SOL': 0.8858}",2025-11-05T05:30:00,0.1967,WINDOW_EXPIRY,-0.011699999999999988,-0.011699999999999988,1.0,LOSS
65,20251105_0530,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T05:40:00,0.2664,"{'BTC': 0.7574, 'ETH': 0.823, 'SOL': 0.8814}",2025-11-05T05:45:00,0.3001,WINDOW_EXPIRY,0.03369999999999995,0.03369999999999995,1.0,WIN
66,20251105_0545,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-05T05:55:00,0.3126,"{'BTC': 0.7993, 'ETH': 0.7941, 'SOL': 0.8948}",2025-11-05T06:00:00,0.3329,WINDOW_EXPIRY,0.020299999999999985,0.020299999999999985,1.0,WIN
67,20251105_0800,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T08:10:00,0.736,"{'BTC': 0.1244, 'ETH': 0.0342, 'XRP': 0.1048}",2025-11-05T08:15:00,0.7317,WINDOW_EXPIRY,0.0042999999999999705,0.0042999999999999705,1.0,WIN
68,20251105_0815,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T08:25:00,0.637,"{'BTC': 0.0684, 'ETH': 0.0513, 'XRP': 0.115}",2025-11-05T08:30:00,0.6323,WINDOW_EXPIRY,0.0047000000000000375,0.0047000000000000375,1.0,WIN
69,20251105_1030,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T10:40:00,0.9148,"{'BTC': 0.1664, 'ETH': 0.1737, 'XRP': 0.0715}",2025-11-05T10:45:00,0.9103,WINDOW_EXPIRY,0.0044999999999999485,0.0044999999999999485,1.0,WIN
70,20251105_1045,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T10:55:00,0.9253,"{'BTC': 0.0956, 'ETH': 0.1171, 'XRP': 0.0692}",2025-11-05T11:00:00,0.7907,WINDOW_EXPIRY,0.13460000000000005,0.13460000000000005,1.0,WIN
71,20251105_1100,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T11:10:00,0.85,"{'BTC': 0.0962, 'ETH': 0.0349, 'XRP': 0.0801}",2025-11-05T11:15:00,0.8482,WINDOW_EXPIRY,0.0018000000000000238,0.0018000000000000238,1.0,WIN
72,20251105_1115,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T11:25:00,0.9193,"{'BTC': 0.0316, 'ETH': 0.01, 'XRP': 0.1203}",2025-11-05T11:30:00,0.9454,WINDOW_EXPIRY,-0.026100000000000012,-0.026100000000000012,1.0,LOSS
73,20251105_1130,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T11:40:00,0.9055,"{'BTC': 0.2158, 'ETH': 0.01, 'XRP': 0.01}",2025-11-05T11:45:00,0.8579,WINDOW_EXPIRY,0.047599999999999976,0.047599999999999976,1.0,WIN
74,20251105_1145,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T11:55:00,0.8624,"{'BTC': 0.1285, 'ETH': 0.01, 'XRP': 0.0488}",2025-11-05T12:00:00,0.8137,WINDOW_EXPIRY,0.04870000000000008,0.04870000000000008,1.0,WIN
75,20251105_1600,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T16:10:00,0.5771,"{'BTC': 0.138, 'ETH': 0.2431, 'XRP': 0.0514}",2025-11-05T16:15:00,0.5763,WINDOW_EXPIRY,0.0007999999999999119,0.0007999999999999119,1.0,WIN
76,20251105_1615,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-05T16:25:00,0.6313,"{'BTC': 0.0482, 'ETH': 0.2273, 'XRP': 0.1171}",2025-11-05T16:30:00,0.7852,WINDOW_EXPIRY,-0.15390000000000004,-0.15390000000000004,1.0,LOSS
77,20251106_0300,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T03:10:00,0.1602,"{'BTC': 0.9263, 'ETH': 0.8952, 'SOL': 0.8157}",2025-11-06T03:15:00,0.1946,WINDOW_EXPIRY,0.034399999999999986,0.034399999999999986,1.0,WIN
78,20251106_0315,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T03:25:00,0.192,"{'BTC': 0.8499, 'ETH': 0.8777, 'SOL': 0.8672}",2025-11-06T03:30:00,0.1715,WINDOW_EXPIRY,-0.02049999999999999,-0.02049999999999999,1.0,LOSS
79,20251106_0330,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T03:40:00,0.1872,"{'BTC': 0.8298, 'ETH': 0.8455, 'SOL': 0.8567}",2025-11-06T03:45:00,0.1419,WINDOW_EXPIRY,-0.04530000000000001,-0.04530000000000001,1.0,LOSS
80,20251106_0345,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T03:55:00,0.1132,"{'BTC': 0.8994, 'ETH': 0.7902, 'SOL': 0.8877}",2025-11-06T04:00:00,0.1018,WINDOW_EXPIRY,-0.011399999999999993,-0.011399999999999993,1.0,LOSS
81,20251106_0400,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T04:10:00,0.1813,"{'BTC': 0.7783, 'ETH': 0.8012, 'SOL': 0.881}",2025-11-06T04:15:00,0.1753,WINDOW_EXPIRY,-0.005999999999999978,-0.005999999999999978,1.0,LOSS
82,20251106_0415,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T04:26:00,0.1905,"{'BTC': 0.7567, 'ETH': 0.8648, 'SOL': 0.875}",2025-11-06T04:30:00,0.1144,WINDOW_EXPIRY,-0.0761,-0.0761,1.0,LOSS
83,20251106_0500,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T05:10:00,0.0897,"{'BTC': 0.927, 'ETH': 0.9377, 'SOL': 0.8362}",2025-11-06T05:15:00,0.0104,WINDOW_EXPIRY,-0.07930000000000001,-0.07930000000000001,1.0,LOSS
84,20251106_0515,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T05:25:00,0.0709,"{'BTC': 0.9047, 'ETH': 0.9602, 'SOL': 0.8194}",2025-11-06T05:30:00,0.0786,WINDOW_EXPIRY,0.0076999999999999985,0.0076999999999999985,1.0,WIN
85,20251106_0530,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T05:40:00,0.0403,"{'BTC': 0.9735, 'ETH': 0.8844, 'SOL': 0.8722}",2025-11-06T05:45:00,0.0225,WINDOW_EXPIRY,-0.017800000000000003,-0.017800000000000003,1.0,LOSS
86,20251106_0545,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T05:55:00,0.0504,"{'BTC': 0.99, 'ETH': 0.9126, 'SOL': 0.8805}",2025-11-06T06:00:00,0.0653,WINDOW_EXPIRY,0.014899999999999997,0.014899999999999997,1.0,WIN
87,20251106_0600,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T06:10:00,0.0725,"{'BTC': 0.99, 'ETH': 0.8843, 'SOL': 0.8731}",2025-11-06T06:15:00,0.0678,WINDOW_EXPIRY,-0.004699999999999996,-0.004699999999999996,1.0,LOSS
88,20251106_0615,XRP,UP,G1,"['BTC', 'ETH', 'SOL']",2025-11-06T06:25:00,0.0786,"{'BTC': 0.952, 'ETH': 0.866, 'SOL': 0.933}",2025-11-06T06:30:00,0.092,WINDOW_EXPIRY,0.013399999999999995,0.013399999999999995,1.0,WIN
89,20251106_2000,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-06T20:10:00,0.7997,"{'BTC': 0.1564, 'ETH': 0.0912, 'XRP': 0.0898}",2025-11-06T20:15:00,0.8198,WINDOW_EXPIRY,-0.020100000000000007,-0.020100000000000007,1.0,LOSS
90,20251106_2015,SOL,DOWN,G2,"['BTC', 'ETH', 'XRP']",2025-11-06T20:25:00,0.7741,"{'BTC': 0.2387, 'ETH': 0.1438, 'XRP': 0.1533}",2025-11-06T20:30:00,0.7832,WINDOW_EXPIRY,-0.009099999999999997,-0.009099999999999997,1.0,LOSS
